userid,placeid,rating,food_rating,service_rating,latitude,longitude,smoker,drink_level,dress_preference,ambience,transport,hijos,birth_year,interest,religion,activity,color,weight,budget,height,rcuisine_x,rcuisine_y,rpayment,parking_lot,hours,days,marital_status_single,marital_status_widow,personality_hard-worker,personality_hunter-ostentatious,personality_thrifty-protector,family_activity_match,budget_service_score,dining_experience_score,location_score,cuisine_match,accessibility_score,social_dining_score,budget_numeric
u1071,135052,2,2,2,22.154339,-100.975342,False,abstemious,formal,friends,car owner,independent,1930,none,none,student,blue,40.0,high,1.73,mexican,bar,cash,none,08:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,True,False,0,6,2.0,123.129681,0,3.0,4,3
u1071,135060,1,2,2,22.154339,-100.975342,False,abstemious,formal,friends,car owner,independent,1930,none,none,student,blue,40.0,high,1.73,mexican,seafood,cash,none,11:30-19:00;,"mon, tue, wed, thu, fri, ",True,False,False,True,False,0,6,2.0,123.129681,0,3.0,4,3
u1071,135042,2,2,2,22.154339,-100.975342,False,abstemious,formal,friends,car owner,independent,1930,none,none,student,blue,40.0,high,1.73,mexican,chinese,cash,none,11:00-21:30;,"mon, tue, wed, thu, fri, ",True,False,False,True,False,0,6,2.0,123.129681,0,3.0,4,3
u1071,132825,2,2,2,22.154339,-100.975342,False,abstemious,formal,friends,car owner,independent,1930,none,none,student,blue,40.0,high,1.73,mexican,mexican,cash,none,09:00-12:00;,"mon, tue, wed, thu, fri, ",True,False,False,True,False,0,6,2.0,123.129681,1,3.0,4,3
u1071,132856,2,2,2,22.154339,-100.975342,False,abstemious,formal,friends,car owner,independent,1930,none,none,student,blue,40.0,high,1.73,mexican,italian,cash,none,10:30-22:30;,"mon, tue, wed, thu, fri, ",True,False,False,True,False,0,6,2.0,123.129681,0,3.0,4,3
u1071,135032,2,2,2,22.154339,-100.975342,False,abstemious,formal,friends,car owner,independent,1930,none,none,student,blue,40.0,high,1.73,mexican,cafeteria,cash,public,07:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,True,False,0,6,2.0,123.129681,0,4.0,4,3
u1071,132834,1,1,1,22.154339,-100.975342,False,abstemious,formal,friends,car owner,independent,1930,none,none,student,blue,40.0,high,1.73,mexican,mexican,cash,public,08:30-15:00;,"mon, tue, wed, thu, fri, ",True,False,False,True,False,0,3,1.0,123.129681,1,4.0,4,3
u1071,135039,2,2,2,22.154339,-100.975342,False,abstemious,formal,friends,car owner,independent,1930,none,none,student,blue,40.0,high,1.73,mexican,seafood,cash,yes,10:00-20:00;,"mon, tue, wed, thu, fri, ",True,False,False,True,False,0,6,2.0,123.129681,0,4.0,4,3
u1071,135028,2,2,2,22.154339,-100.975342,False,abstemious,formal,friends,car owner,independent,1930,none,none,student,blue,40.0,high,1.73,mexican,mexican,cash,none,13:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,True,False,0,6,2.0,123.129681,1,3.0,4,3
u1071,135025,2,2,2,22.154339,-100.975342,False,abstemious,formal,friends,car owner,independent,1930,none,none,student,blue,40.0,high,1.73,mexican,mexican,cash,none,18:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,True,False,0,6,2.0,123.129681,1,3.0,4,3
u1071,135030,2,2,2,22.154339,-100.975342,False,abstemious,formal,friends,car owner,independent,1930,none,none,student,blue,40.0,high,1.73,mexican,cafe-coffee_shop,cash,none,00:00-00:00;,"mon, tue, wed, thu, fri, ",True,False,False,True,False,0,6,2.0,123.129681,0,3.0,4,3
u1114,135053,0,0,0,22.177726,-101.014094,False,abstemious,no preference,family,on foot,independent,1991,variety,catholic,student,blue,58.0,medium,1.68,mexican,cafeteria,cash,yes,11:00-22:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,0,0.0,123.19182,0,2.0,1,2
u1084,135058,1,0,2,22.172524,-101.005758,True,casual drinker,formal,family,public,independent,1991,variety,catholic,student,red,65.0,medium,1.6,mexican,pizzeria,cash,public,13:00-23:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,4,1.0,123.178282,0,3.0,2,2
u1084,132862,2,2,2,22.172524,-101.005758,True,casual drinker,formal,family,public,independent,1991,variety,catholic,student,red,65.0,medium,1.6,mexican,international,cash,valet parking,09:30-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,4,2.0,123.178282,0,2.0,2,2
u1084,135072,2,2,2,22.172524,-101.005758,True,casual drinker,formal,family,public,independent,1991,variety,catholic,student,red,65.0,medium,1.6,mexican,japanese,cash,none,13:00-23:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,4,2.0,123.178282,0,2.0,2,2
u1084,135030,2,2,2,22.172524,-101.005758,True,casual drinker,formal,family,public,independent,1991,variety,catholic,student,red,65.0,medium,1.6,mexican,cafe-coffee_shop,cash,none,00:00-00:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,4,2.0,123.178282,0,2.0,2,2
u1084,135026,2,2,2,22.172524,-101.005758,True,casual drinker,formal,family,public,independent,1991,variety,catholic,student,red,65.0,medium,1.6,mexican,bar,unknown,none,13:30-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,4,2.0,123.178282,0,2.0,2,2
u1084,135035,2,2,2,22.172524,-101.005758,True,casual drinker,formal,family,public,independent,1991,variety,catholic,student,red,65.0,medium,1.6,mexican,italian,cash,yes,13:30-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,4,2.0,123.178282,0,3.0,2,2
u1084,135045,2,2,2,22.172524,-101.005758,True,casual drinker,formal,family,public,independent,1991,variety,catholic,student,red,65.0,medium,1.6,mexican,unknown,cash,yes,13:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,4,2.0,123.178282,0,3.0,2,2
u1084,132861,2,2,2,22.172524,-101.005758,True,casual drinker,formal,family,public,independent,1991,variety,catholic,student,red,65.0,medium,1.6,mexican,burgers,cash,yes,10:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,4,2.0,123.178282,0,3.0,2,2
u1084,135085,2,2,2,22.172524,-101.005758,True,casual drinker,formal,family,public,independent,1991,variety,catholic,student,red,65.0,medium,1.6,mexican,fast_food,cash,public,00:00-00:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,4,2.0,123.178282,0,3.0,2,2
u1084,132723,1,0,1,22.172524,-101.005758,True,casual drinker,formal,family,public,independent,1991,variety,catholic,student,red,65.0,medium,1.6,mexican,mexican,cash,public,06:30-15:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,2,0.5,123.178282,1,3.0,2,2
u1049,132825,0,0,0,22.15,-100.983,False,casual drinker,informal,solitary,public,unknown,1991,none,none,student,blue,55.0,medium,1.6,mexican,mexican,cash,none,09:00-12:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,0,0.0,123.13300000000001,1,2.0,4,2
u1049,135041,0,0,0,22.15,-100.983,False,casual drinker,informal,solitary,public,unknown,1991,none,none,student,blue,55.0,medium,1.6,mexican,bar,cash,none,00:00-00:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,0,0.0,123.13300000000001,0,2.0,4,2
u1019,132830,0,0,0,22.153385,-100.975294,False,casual drinker,no preference,family,public,independent,1989,variety,catholic,student,purple,59.0,medium,1.6,family,unknown,unknown,none,00:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,0,0.0,123.128679,0,2.0,2,2
u1019,135076,0,0,0,22.153385,-100.975294,False,casual drinker,no preference,family,public,independent,1989,variety,catholic,student,purple,59.0,medium,1.6,family,unknown,cash,yes,12:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,0,0.0,123.128679,0,3.0,2,2
u1019,135038,0,0,0,22.153385,-100.975294,False,casual drinker,no preference,family,public,independent,1989,variety,catholic,student,purple,59.0,medium,1.6,family,unknown,cash,none,08:00-17:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,0,0.0,123.128679,0,2.0,2,2
u1019,132856,0,0,0,22.153385,-100.975294,False,casual drinker,no preference,family,public,independent,1989,variety,catholic,student,purple,59.0,medium,1.6,family,italian,cash,none,10:30-22:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,0,0.0,123.128679,0,2.0,2,2
u1113,135038,1,2,0,22.137343,-100.913935,False,casual drinker,formal,family,public,independent,1990,none,catholic,student,blue,75.0,medium,1.73,burgers,unknown,cash,none,08:00-17:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,0,1.0,123.051278,0,2.0,2,2
u1113,135057,2,2,1,22.137343,-100.913935,False,casual drinker,formal,family,public,independent,1990,none,catholic,student,blue,75.0,medium,1.73,burgers,bar,cash,yes,13:00-23:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,2,1.5,123.051278,0,3.0,2,2
u1113,135085,1,2,1,22.137343,-100.913935,False,casual drinker,formal,family,public,independent,1990,none,catholic,student,blue,75.0,medium,1.73,burgers,fast_food,cash,public,00:00-00:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,2,1.5,123.051278,0,3.0,2,2
u1113,135032,0,0,0,22.137343,-100.913935,False,casual drinker,formal,family,public,independent,1990,none,catholic,student,blue,75.0,medium,1.73,burgers,cafeteria,cash,public,07:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,0,0.0,123.051278,0,3.0,2,2
u1113,135079,1,2,1,22.137343,-100.913935,False,casual drinker,formal,family,public,independent,1990,none,catholic,student,blue,75.0,medium,1.73,burgers,chinese,cash,none,13:00-22:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,2,1.5,123.051278,0,2.0,2,2
u1113,135046,2,2,1,22.137343,-100.913935,False,casual drinker,formal,family,public,independent,1990,none,catholic,student,blue,75.0,medium,1.73,burgers,fast_food,cash,yes,08:30-21:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,2,1.5,123.051278,0,3.0,2,2
u1113,132856,0,1,0,22.137343,-100.913935,False,casual drinker,formal,family,public,independent,1990,none,catholic,student,blue,75.0,medium,1.73,burgers,italian,cash,none,10:30-22:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,0,0.5,123.051278,0,2.0,2,2
u1113,132854,0,0,0,22.137343,-100.913935,False,casual drinker,formal,family,public,independent,1990,none,catholic,student,blue,75.0,medium,1.73,burgers,international,cash,yes,10:30-22:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,0,0.0,123.051278,0,3.0,2,2
u1104,135039,0,0,1,22.149005,-100.978153,True,social drinker,no preference,family,car owner,independent,1991,technology,catholic,student,blue,75.0,medium,1.71,italian,seafood,cash,yes,10:00-20:00;,"mon, tue, wed, thu, fri, ",True,False,False,True,False,0,2,0.5,123.12715800000001,0,4.0,0,2
u1104,132825,1,2,1,22.149005,-100.978153,True,social drinker,no preference,family,car owner,independent,1991,technology,catholic,student,blue,75.0,medium,1.71,italian,mexican,cash,none,09:00-12:00;,"mon, tue, wed, thu, fri, ",True,False,False,True,False,0,2,1.5,123.12715800000001,0,3.0,0,2
u1104,135085,2,2,1,22.149005,-100.978153,True,social drinker,no preference,family,car owner,independent,1991,technology,catholic,student,blue,75.0,medium,1.71,italian,fast_food,cash,public,00:00-00:00;,"mon, tue, wed, thu, fri, ",True,False,False,True,False,0,2,1.5,123.12715800000001,0,4.0,0,2
u1104,135030,2,1,1,22.149005,-100.978153,True,social drinker,no preference,family,car owner,independent,1991,technology,catholic,student,blue,75.0,medium,1.71,italian,cafe-coffee_shop,cash,none,00:00-00:00;,"mon, tue, wed, thu, fri, ",True,False,False,True,False,0,2,1.0,123.12715800000001,0,3.0,0,2
u1104,135062,1,1,2,22.149005,-100.978153,True,social drinker,no preference,family,car owner,independent,1991,technology,catholic,student,blue,75.0,medium,1.71,italian,unknown,cash,yes,00:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,True,False,0,4,1.5,123.12715800000001,0,4.0,0,2
u1104,132834,1,2,1,22.149005,-100.978153,True,social drinker,no preference,family,car owner,independent,1991,technology,catholic,student,blue,75.0,medium,1.71,italian,mexican,cash,public,08:30-15:00;,"mon, tue, wed, thu, fri, ",True,False,False,True,False,0,2,1.5,123.12715800000001,0,4.0,0,2
u1104,135052,1,1,1,22.149005,-100.978153,True,social drinker,no preference,family,car owner,independent,1991,technology,catholic,student,blue,75.0,medium,1.71,italian,bar,cash,none,08:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,True,False,0,2,1.0,123.12715800000001,0,3.0,0,2
u1104,135032,2,1,1,22.149005,-100.978153,True,social drinker,no preference,family,car owner,independent,1991,technology,catholic,student,blue,75.0,medium,1.71,italian,cafeteria,cash,public,07:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,True,False,0,2,1.0,123.12715800000001,0,4.0,0,2
u1104,135025,2,1,1,22.149005,-100.978153,True,social drinker,no preference,family,car owner,independent,1991,technology,catholic,student,blue,75.0,medium,1.71,italian,mexican,cash,none,18:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,True,False,0,2,1.0,123.12715800000001,0,3.0,0,2
u1104,135047,1,2,1,22.149005,-100.978153,True,social drinker,no preference,family,car owner,independent,1991,technology,catholic,student,blue,75.0,medium,1.71,italian,unknown,cash,yes,08:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,True,False,0,2,1.5,123.12715800000001,0,4.0,0,2
u1052,132866,2,2,1,22.138055,-100.936005,True,social drinker,no preference,family,on foot,independent,1990,none,catholic,student,blue,85.0,low,1.8,bakery,bakery,cash,yes,09:00-22:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,False,0,1,1.5,123.07406,1,2.0,0,1
u1104,135033,1,1,2,22.149005,-100.978153,True,social drinker,no preference,family,car owner,independent,1991,technology,catholic,student,blue,75.0,medium,1.71,italian,unknown,cash,none,09:00-21:00;,"mon, tue, wed, thu, fri, ",True,False,False,True,False,0,4,1.5,123.12715800000001,0,3.0,0,2
u1052,132869,2,2,1,22.138055,-100.936005,True,social drinker,no preference,family,on foot,independent,1990,none,catholic,student,blue,85.0,low,1.8,bakery,pizzeria,cash,yes,10:00-23:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,False,0,1,1.5,123.07406,0,2.0,0,1
u1052,132870,1,1,1,22.138055,-100.936005,True,social drinker,no preference,family,on foot,independent,1990,none,catholic,student,blue,85.0,low,1.8,bakery,burgers,cash,none,10:30-23:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,False,0,1,1.0,123.07406,0,1.0,0,1
u1104,135041,1,2,1,22.149005,-100.978153,True,social drinker,no preference,family,car owner,independent,1991,technology,catholic,student,blue,75.0,medium,1.71,italian,bar,cash,none,00:00-00:00;,"mon, tue, wed, thu, fri, ",True,False,False,True,False,0,2,1.5,123.12715800000001,0,3.0,0,2
u1045,132825,2,1,1,22.156724,-100.984268,False,casual drinker,elegant,friends,car owner,independent,1991,technology,mormon,student,orange,68.0,high,1.6,middle_eastern,mexican,cash,none,09:00-12:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,3,1.0,123.140992,0,3.0,5,3
u1045,135064,0,0,0,22.156724,-100.984268,False,casual drinker,elegant,friends,car owner,independent,1991,technology,mormon,student,orange,68.0,high,1.6,middle_eastern,unknown,cash,yes,07:00-22:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,0,0.0,123.140992,0,4.0,5,3
u1045,132856,1,2,2,22.156724,-100.984268,False,casual drinker,elegant,friends,car owner,independent,1991,technology,mormon,student,orange,68.0,high,1.6,middle_eastern,italian,cash,none,10:30-22:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,6,2.0,123.140992,0,3.0,5,3
u1045,135085,2,2,2,22.156724,-100.984268,False,casual drinker,elegant,friends,car owner,independent,1991,technology,mormon,student,orange,68.0,high,1.6,middle_eastern,fast_food,cash,public,00:00-00:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,6,2.0,123.140992,0,4.0,5,3
u1045,135032,0,0,0,22.156724,-100.984268,False,casual drinker,elegant,friends,car owner,independent,1991,technology,mormon,student,orange,68.0,high,1.6,middle_eastern,cafeteria,cash,public,07:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,0,0.0,123.140992,0,4.0,5,3
u1045,132834,1,1,1,22.156724,-100.984268,False,casual drinker,elegant,friends,car owner,independent,1991,technology,mormon,student,orange,68.0,high,1.6,middle_eastern,mexican,cash,public,08:30-15:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,3,1.0,123.140992,0,4.0,5,3
u1045,135052,1,2,2,22.156724,-100.984268,False,casual drinker,elegant,friends,car owner,independent,1991,technology,mormon,student,orange,68.0,high,1.6,middle_eastern,bar,cash,none,08:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,6,2.0,123.140992,0,3.0,5,3
u1045,135060,2,2,2,22.156724,-100.984268,False,casual drinker,elegant,friends,car owner,independent,1991,technology,mormon,student,orange,68.0,high,1.6,middle_eastern,seafood,cash,none,11:30-19:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,6,2.0,123.140992,0,3.0,5,3
u1045,135051,2,2,2,22.156724,-100.984268,False,casual drinker,elegant,friends,car owner,independent,1991,technology,mormon,student,orange,68.0,high,1.6,middle_eastern,unknown,cash,none,08:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,6,2.0,123.140992,0,3.0,5,3
u1045,135041,1,2,1,22.156724,-100.984268,False,casual drinker,elegant,friends,car owner,independent,1991,technology,mormon,student,orange,68.0,high,1.6,middle_eastern,bar,cash,none,00:00-00:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,3,1.5,123.140992,0,3.0,5,3
u1009,132754,1,2,1,22.159427,-100.990448,False,abstemious,formal,family,on foot,kids,1991,variety,catholic,student,green,75.0,medium,1.78,diner,mexican,cash,none,08:00-20:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,1,2,1.5,123.14987500000001,0,1.0,1,2
u1009,132862,2,1,2,22.159427,-100.990448,False,abstemious,formal,family,on foot,kids,1991,variety,catholic,student,green,75.0,medium,1.78,diner,international,cash,valet parking,09:30-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,1,4,1.5,123.14987500000001,0,1.0,1,2
u1009,135060,1,1,1,22.159427,-100.990448,False,abstemious,formal,family,on foot,kids,1991,variety,catholic,student,green,75.0,medium,1.78,diner,seafood,cash,none,11:30-19:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,1,2,1.0,123.14987500000001,0,1.0,1,2
u1009,135059,2,1,1,22.159427,-100.990448,False,abstemious,formal,family,on foot,kids,1991,variety,catholic,student,green,75.0,medium,1.78,diner,bar,cash,yes,12:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,1,2,1.0,123.14987500000001,0,2.0,1,2
u1009,132834,2,2,1,22.159427,-100.990448,False,abstemious,formal,family,on foot,kids,1991,variety,catholic,student,green,75.0,medium,1.78,diner,mexican,cash,public,08:30-15:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,1,2,1.5,123.14987500000001,0,2.0,1,2
u1009,135058,1,1,2,22.159427,-100.990448,False,abstemious,formal,family,on foot,kids,1991,variety,catholic,student,green,75.0,medium,1.78,diner,pizzeria,cash,public,13:00-23:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,1,4,1.5,123.14987500000001,0,2.0,1,2
u1009,135038,2,2,2,22.159427,-100.990448,False,abstemious,formal,family,on foot,kids,1991,variety,catholic,student,green,75.0,medium,1.78,diner,unknown,cash,none,08:00-17:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,1,4,2.0,123.14987500000001,0,1.0,1,2
u1009,132825,1,1,0,22.159427,-100.990448,False,abstemious,formal,family,on foot,kids,1991,variety,catholic,student,green,75.0,medium,1.78,diner,mexican,cash,none,09:00-12:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,1,0,0.5,123.14987500000001,0,1.0,1,2
